SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
249039,0,Cash loans,F,N,N,0,162000.0,310671.0,24673.5,256500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-11007,-1021,-10955.0,-1264,,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,13,0,0,0,0,0,0,School,0.7331041615475532,0.5848501898073184,0.6706517530862718,0.0938,0.1016,0.9801,0.728,0.012,0.0,0.2069,0.1667,0.0417,0.0447,0.0748,0.0868,0.0077,0.0278,0.0956,0.1054,0.9801,0.7387,0.0121,0.0,0.2069,0.1667,0.0417,0.0457,0.0817,0.0905,0.0078,0.0295,0.0947,0.1016,0.9801,0.7316,0.0121,0.0,0.2069,0.1667,0.0417,0.0454,0.0761,0.0884,0.0078,0.0284,reg oper account,block of flats,0.0809,Panel,No,1.0,0.0,1.0,0.0,-1021.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
351547,0,Cash loans,M,N,Y,1,315000.0,1622691.0,44752.5,1354500.0,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-11435,-243,-5270.0,-3555,,1,1,0,1,0,0,Laborers,3.0,1,1,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.420385749700249,0.7006085225796337,0.7151031019926098,0.1332,0.1105,0.9752,0.66,0.0416,0.0,0.2241,0.1667,0.2083,0.0,0.1086,0.1125,0.0,0.0,0.125,0.1038,0.9757,0.6798,0.0317,0.0,0.2069,0.1667,0.2083,0.0,0.1093,0.1065,0.0,0.0,0.1239,0.1016,0.9757,0.6713,0.0449,0.0,0.2069,0.1667,0.2083,0.0,0.1018,0.1046,0.0,0.0,reg oper account,block of flats,0.0809,Block,No,0.0,0.0,0.0,0.0,-1341.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
255529,0,Revolving loans,F,N,Y,2,204750.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010556,-12699,-3576,-6583.0,-1569,,1,1,0,1,0,0,Laborers,4.0,3,3,FRIDAY,13,0,0,0,0,0,0,Construction,0.4009123790555598,0.5060589072600693,0.5082869913916046,0.2474,0.1628,0.9871,0.8232,0.0565,0.24,0.2069,0.375,0.4167,0.1053,0.2017,0.2554,0.0,0.0,0.2521,0.1689999999999999,0.9871,0.8301,0.057,0.2417,0.2069,0.375,0.4167,0.1077,0.2204,0.2661,0.0,0.0,0.2498,0.1628,0.9871,0.8256,0.0568,0.24,0.2069,0.375,0.4167,0.1071,0.2052,0.26,0.0,0.0,reg oper account,block of flats,0.2317,Panel,No,0.0,0.0,0.0,0.0,-449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
348353,0,Cash loans,F,N,Y,0,225000.0,1078200.0,31027.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-22435,-2072,-1861.0,-4390,,1,1,0,1,0,0,Accountants,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.6196207697267319,0.3539876078507373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1861.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
129098,0,Cash loans,F,N,Y,0,90000.0,508500.0,16402.5,508500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-10058,-3345,-1128.0,-2727,,1,1,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.0926309178771722,0.5854977967923253,0.1393757800997895,0.2186,,0.9821,,,,0.069,0.3333,,,,0.1215,,,0.2227,,0.9821,,,,0.069,0.3333,,,,0.1266,,,0.2207,,0.9821,,,,0.069,0.3333,,,,0.1237,,,,block of flats,0.0956,"Stone, brick",No,10.0,0.0,10.0,0.0,-868.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
391424,0,Cash loans,M,Y,Y,0,112500.0,270000.0,18171.0,270000.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.018209,-8430,-485,-1596.0,-1096,23.0,1,1,0,1,0,0,Laborers,2.0,3,3,MONDAY,8,0,0,0,1,1,0,Police,,0.3737722636200356,0.6195277080511546,,0.0228,0.9836,,,,0.1034,0.0417,,,,0.0207,,0.0272,,0.0236,0.9836,,,,0.1034,0.0417,,,,0.0216,,0.0288,,0.0228,0.9836,,,,0.1034,0.0417,,,,0.0211,,0.0278,,,0.0222,"Stone, brick",No,2.0,0.0,2.0,0.0,-669.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
129608,0,Cash loans,F,N,Y,0,157500.0,900000.0,26446.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010032,-13091,-370,-480.0,-3608,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,7,0,0,0,0,0,0,Business Entity Type 2,0.6871530005452748,0.6027862081972002,0.3944954053123993,0.2649,0.1633,0.9821,0.7552,0.0493,0.28,0.2414,0.3333,,0.1653,0.2118,0.163,0.0193,0.3854,0.27,0.1694,0.9821,0.7648,0.0498,0.282,0.2414,0.3333,,0.1691,0.2314,0.1698,0.0195,0.408,0.2675,0.1633,0.9821,0.7585,0.0496,0.28,0.2414,0.3333,,0.1682,0.2155,0.1659,0.0194,0.3935,org spec account,block of flats,0.2688,Panel,No,0.0,0.0,0.0,0.0,-2522.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
376694,0,Cash loans,M,Y,N,0,180000.0,1695483.0,49702.5,1327500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.035792,-19804,-4958,-4818.0,-3341,21.0,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Government,,0.7309706558886035,0.2458512138252296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,0.0,-2379.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
209840,0,Cash loans,F,N,N,0,135000.0,961146.0,28102.5,688500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-14059,-724,-2226.0,-4548,,1,1,0,1,0,0,Security staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Security,,0.7319757397439314,0.4083588531230431,0.0297,0.0188,0.9697,0.6396,0.0038,0.024,0.0676,0.1108,0.095,0.0251,0.0285,0.0275,0.0032,0.0135,0.0084,0.0,0.9518,0.3662,0.0,0.0,0.0345,0.0417,0.0417,0.0032,0.0073,0.0063,0.0,0.0,0.0115,0.0,0.9707,0.6243,0.0013,0.0,0.069,0.0417,0.0417,0.0203,0.0068,0.008,0.0,0.0,reg oper account,block of flats,0.0048,"Stone, brick",No,6.0,0.0,6.0,0.0,-2069.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
238004,0,Cash loans,F,Y,Y,0,45000.0,900000.0,26316.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-18825,-2601,-7462.0,-2387,12.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,,0.5221283464232503,0.6178261467332483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1824.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
411918,1,Cash loans,F,N,N,0,270000.0,1227901.5,52155.0,1129500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-14635,-751,-1419.0,-1131,,1,1,1,1,0,0,Managers,2.0,2,2,SUNDAY,15,0,0,0,0,0,0,Trade: type 7,0.1083233904989152,0.2654481696014057,0.4135967602644276,0.0278,0.0715,0.9975,0.966,0.0053,0.0,0.1034,0.0833,0.125,0.0114,0.0227,0.0272,0.0,0.0287,0.0284,0.0742,0.9975,0.9673,0.0053,0.0,0.1034,0.0833,0.125,0.0117,0.0248,0.0283,0.0,0.0304,0.0281,0.0715,0.9975,0.9665,0.0053,0.0,0.1034,0.0833,0.125,0.0116,0.0231,0.0277,0.0,0.0293,reg oper account,block of flats,0.0243,"Stone, brick",No,5.0,0.0,5.0,0.0,-664.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
431463,1,Cash loans,M,Y,N,2,157500.0,199080.0,15858.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-11352,-554,-537.0,-313,22.0,1,1,0,1,0,0,Drivers,4.0,3,3,TUESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.1841508700059274,0.4481495770768499,,0.2021,0.1458,0.9896,0.8572,0.0507,0.2,0.1724,0.3333,0.0417,,,0.2349,,0.0,0.2059,0.1513,0.9896,0.8628,0.0512,0.2014,0.1724,0.3333,0.0417,,,0.2447,,0.0,0.204,0.1458,0.9896,0.8591,0.051,0.2,0.1724,0.3333,0.0417,,,0.2391,,0.0,,block of flats,0.2125,Panel,No,0.0,0.0,0.0,0.0,-11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
199582,0,Cash loans,F,Y,Y,0,157500.0,1067940.0,31356.0,765000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.007114,-17627,-426,-2021.0,-1173,6.0,1,1,0,1,0,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Self-employed,0.6966122118862484,0.2629358786975408,0.3062022983135042,0.0082,,0.9742,,,,,0.0417,,,,0.0067,,,0.0084,,0.9742,,,,,0.0417,,,,0.0069999999999999,,,0.0083,,0.9742,,,,,0.0417,,,,0.0069,,,,block of flats,0.0053,Wooden,No,2.0,0.0,2.0,0.0,-2169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
203925,1,Cash loans,F,N,Y,0,180000.0,1096924.5,45400.5,940500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-16616,-1495,-6255.0,-165,,1,1,0,1,1,0,Laborers,2.0,1,1,SATURDAY,15,0,0,0,0,0,0,Industry: type 7,,0.5208678288144629,0.1624419982223248,0.0082,0.0943,0.9687,0.5716,0.0099,0.0,0.1034,0.1667,0.2083,0.0291,0.0059,0.0732,0.0039,0.0656,0.0084,0.0978,0.9687,0.5884,0.01,0.0,0.1034,0.1667,0.2083,0.0298,0.0064,0.0763,0.0039,0.0694,0.0083,0.0943,0.9687,0.5773,0.0099,0.0,0.1034,0.1667,0.2083,0.0296,0.006,0.0746,0.0039,0.0669,reg oper account,block of flats,0.0773,"Stone, brick",No,0.0,0.0,0.0,0.0,-1168.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
116260,0,Cash loans,F,Y,N,0,135000.0,404325.0,19449.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.035792,-11102,-433,-5005.0,-1093,16.0,1,1,1,1,1,0,Sales staff,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,0.1492318096396139,0.6153130641891431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-619.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
194727,0,Cash loans,F,N,N,0,135000.0,512446.5,28741.5,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0066709999999999,-22335,365243,-1151.0,-4869,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,XNA,0.5712797514554456,0.2440481618710969,0.2431864804420123,0.1,0.1566,0.9901,0.8640000000000001,0.0937,0.16,0.1379,0.25,0.0417,0.0968,0.0807,0.0741,0.0039,0.0131,0.1019,0.1625,0.9901,0.8693,0.0945,0.1611,0.1379,0.25,0.0417,0.099,0.0882,0.0772,0.0039,0.0138,0.101,0.1566,0.9901,0.8658,0.0943,0.16,0.1379,0.25,0.0417,0.0985,0.0821,0.0754,0.0039,0.0134,not specified,block of flats,0.1123,"Stone, brick",No,0.0,0.0,0.0,0.0,-32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107226,0,Cash loans,F,N,Y,3,54000.0,226908.0,11164.5,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-13006,-179,-1326.0,-4269,,1,1,0,1,0,0,Laborers,5.0,2,2,MONDAY,9,0,0,0,0,0,0,Industry: type 3,0.5623443936265398,0.6635048062798636,0.4812493411434029,0.0186,,0.9831,,,0.0,,0.0417,,0.0192,,0.0172,,0.0254,0.0189,,0.9831,,,0.0,,0.0417,,0.0196,,0.0179,,0.0269,0.0187,,0.9831,,,0.0,,0.0417,,0.0195,,0.0175,,0.0259,,block of flats,0.019,"Stone, brick",No,0.0,0.0,0.0,0.0,-972.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
215086,0,Cash loans,F,Y,Y,0,225000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-20012,-5608,-4861.0,-3519,9.0,1,1,0,1,0,0,Accountants,2.0,3,3,SATURDAY,7,0,0,0,0,1,1,Business Entity Type 3,,0.178348871857128,0.7662336700704004,0.0222,0.0397,0.9876,0.83,0.0158,0.0,0.0517,0.1042,0.1458,0.0219,0.0181,0.0232,0.0,0.0,0.0084,0.0327,0.9876,0.8367,0.0119,0.0,0.0345,0.0417,0.0833,0.0202,0.0073,0.0103,0.0,0.0,0.0224,0.0397,0.9876,0.8323,0.0159,0.0,0.0517,0.1042,0.1458,0.0223,0.0184,0.0237,0.0,0.0,reg oper spec account,block of flats,0.0396,"Stone, brick",No,1.0,0.0,1.0,0.0,-2851.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
234958,0,Cash loans,F,N,Y,0,67500.0,252000.0,9630.0,252000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22162,365243,-14224.0,-4477,,1,0,0,1,0,0,,2.0,2,2,MONDAY,7,0,0,0,0,0,0,XNA,,0.635934573184641,0.8277026681625442,0.0742,0.0532,0.9801,,,0.08,0.069,0.3333,,,,0.0521,,0.0,0.0756,0.0552,0.9801,,,0.0806,0.069,0.3333,,,,0.0543,,0.0,0.0749,0.0532,0.9801,,,0.08,0.069,0.3333,,,,0.053,,0.0,,,0.0792,Mixed,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
431328,0,Cash loans,M,N,Y,0,180000.0,406597.5,29047.5,351000.0,Family,Working,Higher education,Civil marriage,Rented apartment,0.00963,-10184,-684,-4146.0,-2871,,1,1,0,1,1,0,Core staff,2.0,2,2,WEDNESDAY,13,0,0,0,1,1,1,Business Entity Type 3,0.4271179563723833,0.4930156452921351,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
270202,0,Cash loans,M,Y,Y,0,315000.0,834048.0,27562.5,720000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010643,-17229,-2719,-826.0,-772,13.0,1,1,0,1,1,0,Security staff,2.0,2,2,FRIDAY,14,1,1,1,1,1,1,Security,,0.6593816202969812,0.6075573001388961,0.1113,0.0819,0.9906,0.8708,,0.12,0.1034,0.3333,0.375,0.079,0.0908,0.1153,0.0,0.0,0.1134,0.085,0.9906,0.8759,,0.1208,0.1034,0.3333,0.375,0.0808,0.0992,0.1202,0.0,0.0,0.1124,0.0819,0.9906,0.8725,,0.12,0.1034,0.3333,0.375,0.0804,0.0923,0.1174,0.0,0.0,reg oper account,block of flats,0.0907,Panel,No,0.0,0.0,0.0,0.0,-141.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
294943,1,Cash loans,M,Y,Y,0,225000.0,454500.0,19386.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.0096569999999999,-11774,-818,-3609.0,-2140,64.0,1,1,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Other,,0.3329583910452568,0.4992720153045617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
237088,0,Cash loans,F,Y,Y,0,157500.0,942300.0,30528.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-9895,-2262,-3954.0,-2491,14.0,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,13,0,0,0,0,1,1,Self-employed,,0.3714156677816085,0.133429254467317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
411524,0,Revolving loans,F,N,Y,1,67500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.005313,-12757,-638,-9311.0,-1676,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.3612889304442856,,0.0897,0.0,0.9831,0.7688,0.0131,0.0,0.1897,0.1667,0.2083,0.0757,0.0731,0.0861,0.0,0.0,0.0777,0.0,0.9796,0.7321,0.0124,0.0,0.1724,0.1667,0.2083,0.0662,0.068,0.0878,0.0,0.0,0.0906,0.0,0.9831,0.7719,0.0132,0.0,0.1897,0.1667,0.2083,0.0771,0.0744,0.0877,0.0,0.0,reg oper account,block of flats,0.0738,"Stone, brick",No,,,,,-92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
394472,0,Cash loans,M,Y,N,0,135000.0,239850.0,25830.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-8497,-982,-3134.0,-1159,11.0,1,1,0,1,0,0,Drivers,1.0,2,2,MONDAY,19,0,0,0,0,1,1,Construction,,0.7303035853227574,0.3185955240537633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-856.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
226796,0,Cash loans,M,Y,N,0,270000.0,765000.0,27234.0,765000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-19666,-142,-1034.0,-1561,10.0,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,Transport: type 4,0.5890298289525469,0.6961728001814417,0.6738300778602003,0.1392,,0.9786,,,0.0,0.069,0.1667,,,,0.0718,,0.0,0.1418,,0.9786,,,0.0,0.069,0.1667,,,,0.0749,,0.0,0.1405,,0.9786,,,0.0,0.069,0.1667,,,,0.0731,,0.0,,block of flats,0.0565,"Stone, brick",No,13.0,0.0,13.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
296455,0,Revolving loans,M,N,Y,0,157500.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-20263,-1940,-389.0,-1891,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,0.6022099072699865,0.6669186693186135,0.4794489811780563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
222662,0,Cash loans,M,Y,Y,2,315000.0,491211.0,50463.0,472500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.011703,-15036,-4371,-5387.0,-4320,11.0,1,1,0,1,0,0,Drivers,4.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.7376472241311529,0.7738956942145427,0.0722,0.0802,0.9841,0.7824,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0588,0.0654,0.0,0.0,0.0735,0.0832,0.9841,0.7909,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0643,0.0682,0.0,0.0,0.0729,0.0802,0.9841,0.7853,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0599,0.0666,0.0,0.0,reg oper spec account,block of flats,0.0515,Panel,No,0.0,0.0,0.0,0.0,-348.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
160062,0,Cash loans,F,Y,Y,0,288000.0,415107.0,21195.0,346500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-19275,-699,-2770.0,-2799,20.0,1,1,0,1,0,0,Security staff,1.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.7062061358451194,0.7726311345553628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0
304940,0,Cash loans,F,N,N,0,180000.0,728460.0,37849.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,0.04622,-18792,-1269,-4410.0,-2347,,1,1,0,1,1,0,Accountants,1.0,1,1,WEDNESDAY,19,0,0,0,0,0,0,Government,,0.6871773988702063,0.5919766183185521,0.0825,0.0676,0.9757,0.6668,0.0111,0.0,0.1379,0.1667,0.2083,0.0884,,0.0698,,0.0,0.084,0.0701,0.9757,0.6798,0.0112,0.0,0.1379,0.1667,0.2083,0.0904,,0.0728,,0.0,0.0833,0.0676,0.9757,0.6713,0.0112,0.0,0.1379,0.1667,0.2083,0.0899,,0.0711,,0.0,reg oper account,block of flats,0.0549,Panel,No,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
